sentiment_polarity,publish_date,Date,sentiment_subjectivity,Open,High,Low,Close,Volume
0.02242647058823529,{'$date': '2016-12-23T00:00:00.000+0000'},2016-12-23,0.4018382352941176,790.9,792.74,787.28,789.91,623944.0
-0.054838709677419384,{'$date': '2016-12-23T09:15:01.000+0000'},2016-12-23,0.4333333333333335,790.9,792.74,787.28,789.91,623944.0
0.0002546296296296255,{'$date': '2017-03-07T00:00:00.000+0000'},2017-03-07,0.3948842592592594,827.4,833.41,826.52,831.91,1037630.0
0.09628035008469793,{'$date': '2017-03-07T00:00:00.000+0000'},2017-03-07,0.3795407491059665,827.4,833.41,826.52,831.91,1037630.0
0.1209626436781609,{'$date': '2017-02-01T00:00:00.000+0000'},2017-02-01,0.3872577996715927,799.68,801.19,791.19,795.7,2029744.0
0.1724213113275613,{'$date': '2017-02-01T06:32:32.000+0000'},2017-02-01,0.4285439213564216,799.68,801.19,791.19,795.7,2029744.0
0.067444120505345,{'$date': '2017-01-31T14:16:04.000+0000'},2017-01-31,0.40860058309037894,796.86,801.25,790.52,796.79,2160556.0
0.004320728291316519,{'$date': '2016-12-14T02:48:12.000+0000'},2016-12-14,0.3504761904761904,797.4,804.0,794.01,797.07,1704150.0
0.2226750588592694,{'$date': '2016-12-14T00:00:00.000+0000'},2016-12-14,0.5531802992329308,797.4,804.0,794.01,797.07,1704150.0
0.1388420862762968,{'$date': '2016-12-14T04:00:13.000+0000'},2016-12-14,0.4218904268246374,797.4,804.0,794.01,797.07,1704150.0
-0.03998443077390445,{'$date': '2016-12-07T00:00:00.000+0000'},2016-12-07,0.5201545530492899,761.0,771.36,755.8,771.19,1760966.0
0.1319047619047619,{'$date': '2016-12-07T15:15:49.000+0000'},2016-12-07,0.4815238095238095,761.0,771.36,755.8,771.19,1760966.0
0.08616771159874609,{'$date': '2017-02-13T00:00:00.000+0000'},2017-02-13,0.3768808777429468,816.0,820.96,815.49,819.24,1213324.0
0.1461564171122995,{'$date': '2017-02-13T18:00:14.000+0000'},2017-02-13,0.4472370766488415,816.0,820.96,815.49,819.24,1213324.0
0.1383835833078257,{'$date': '2017-01-17T05:30:53.000+0000'},2017-01-17,0.4719959697990001,807.08,807.14,800.37,804.61,1362115.0
0.1194100091827364,{'$date': '2016-12-29T13:23:44.000+0000'},2016-12-29,0.4988751147842057,783.33,785.93,778.92,782.79,744272.0
0.1106060606060606,{'$date': '2016-12-29T00:00:00.000+0000'},2016-12-29,0.4148989898989899,783.33,785.93,778.92,782.79,744272.0
0.1060457687473816,{'$date': '2016-12-29T17:32:00.000+0000'},2016-12-29,0.4887009495880464,783.33,785.93,778.92,782.79,744272.0
0.01630434782608696,{'$date': '2016-12-16T16:43:20.000+0000'},2016-12-16,0.4778985507246377,800.4,800.86,790.29,790.8,2443796.0
0.05833333333333333,{'$date': '2017-02-22T16:17:36.000+0000'},2017-02-22,0.35,828.66,833.25,828.64,830.76,987248.0
0.028171614100185517,{'$date': '2017-02-22T09:44:20.000+0000'},2017-02-22,0.3421808905380335,828.66,833.25,828.64,830.76,987248.0
0.044610389610389614,{'$date': '2017-02-22T10:43:04.000+0000'},2017-02-22,0.2931060606060605,828.66,833.25,828.64,830.76,987248.0
0.04798190235690236,{'$date': '2017-03-09T00:00:00.000+0000'},2017-03-09,0.2970307239057239,836.0,842.0,834.21,838.68,1261517.0
0.09616190866190867,{'$date': '2017-03-09T14:49:19.000+0000'},2017-03-09,0.3878105378105379,836.0,842.0,834.21,838.68,1261517.0
0.1089506172839506,{'$date': '2017-02-03T00:00:00.000+0000'},2017-02-03,0.4791446208112874,802.99,806.0,800.37,801.49,1463448.0
