publish_date,sentiment_subjectivity,sentiment_polarity,Date,Open,High,Low,Close,Volume
{'$date': '2017-01-30T06:43:00.000+0000'},0.4730276526194892,0.2814272462231646,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T07:10:16.000+0000'},0.4876773689273688,0.1901725589225589,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T08:16:00.000+0000'},0.5470360284876412,0.2034899688125494,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T12:23:00.000+0000'},0.46700234047795,0.1821008429240137,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T15:30:00.000+0000'},0.4434360721245967,0.2022257114470229,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.5039784605638264,0.1226668250448738,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T19:13:23.000+0000'},0.4770542019435824,0.1636897259574251,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.3673076923076923,0.04375000000000001,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.3343556716507536,0.02419609079445146,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-01-30T00:00:00.000+0000'},0.5272604753736828,0.1405381306324702,2017-01-30,814.66,815.84,799.8,802.32,3246573.0
{'$date': '2017-02-09T14:30:00.000+0000'},0.5085176439721893,0.1612706611570248,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T15:09:54.000+0000'},0.4634229620145113,0.1361982501067008,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T16:00:00.000+0000'},0.457450681628313,0.13890787574998098,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T11:01:00.000+0000'},0.4472060252672497,0.1310617103984451,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T11:09:00.000+0000'},0.6008008658008658,0.3042821067821067,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T12:07:00.000+0000'},0.4683398045253715,0.1709126240311807,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-09T14:09:54.000+0000'},0.4781628787878787,0.0937405303030303,2017-02-09,809.51,810.66,804.54,809.56,990391.0
{'$date': '2017-02-14T14:15:33.000+0000'},0.3794549266247381,0.0732966457023061,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T14:30:00.000+0000'},0.4763328259155647,0.1343772476136954,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T15:30:29.000+0000'},0.326120202020202,0.08133434343434344,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T17:11:00.000+0000'},0.4613889996051123,0.1496217841550324,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T17:44:00.000+0000'},0.5399451439545777,0.177578003757249,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T08:35:12.000+0000'},0.5833333333333334,-0.0591111111111111,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T13:15:33.000+0000'},0.3904320987654322,0.0677854938271605,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-14T06:13:59.000+0000'},0.503147303147303,0.1773824148824149,2017-02-14,819.0,823.0,816.0,820.45,1054732.0
{'$date': '2017-02-27T12:00:36.000+0000'},0.5260027244728737,0.1773110637289741,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T15:11:36.000+0000'},0.3866299270904532,0.1207728127136023,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T15:13:23.000+0000'},0.45710022300931397,0.1488021448248721,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T16:14:23.000+0000'},0.5063418577307465,0.2143077601410934,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T00:00:00.000+0000'},0.4539964314964314,0.06021147771147772,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T00:00:00.000+0000'},0.5665724707391372,0.1909654581529582,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T00:00:00.000+0000'},0.4279942279942281,0.04036796536796537,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T00:00:00.000+0000'},0.4051459293394777,0.2131048387096774,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2017-02-27T00:00:00.000+0000'},0.2610796645702306,0.05354297693920335,2017-02-27,824.55,830.5,824.0,829.28,1101466.0
{'$date': '2016-12-15T00:00:00.000+0000'},0.4555459207459207,0.0857415417915418,2016-12-15,797.34,803.0,792.92,797.85,1626499.0
{'$date': '2016-12-15T14:32:23.000+0000'},0.41871657754010705,0.1516934046345811,2016-12-15,797.34,803.0,792.92,797.85,1626499.0
{'$date': '2016-12-15T00:00:00.000+0000'},0.4660791589363018,0.1705076272933416,2016-12-15,797.34,803.0,792.92,797.85,1626499.0
{'$date': '2016-12-08T04:33:17.000+0000'},0.3741251803751804,0.1194739808802309,2016-12-08,772.48,778.18,767.23,776.42,1488059.0
{'$date': '2016-12-08T06:39:26.000+0000'},0.3612442704354469,0.04263273491214668,2016-12-08,772.48,778.18,767.23,776.42,1488059.0
{'$date': '2016-12-08T15:13:51.000+0000'},0.5158119658119659,-0.0935897435897436,2016-12-08,772.48,778.18,767.23,776.42,1488059.0
{'$date': '2016-12-08T13:52:30.000+0000'},0.4947016460905349,0.1081175511731067,2016-12-08,772.48,778.18,767.23,776.42,1488059.0
{'$date': '2016-12-02T00:00:00.000+0000'},0.4362881348042638,0.1040858353116418,2016-12-02,744.59,754.0,743.1,750.5,1452484.0
{'$date': '2016-12-02T00:00:00.000+0000'},0.4456368446368447,0.1453400673400674,2016-12-02,744.59,754.0,743.1,750.5,1452484.0
{'$date': '2016-12-16T21:53:29.000+0000'},0.4815476190476191,0.06607142857142857,2016-12-16,800.4,800.86,790.29,790.8,2443796.0
{'$date': '2016-12-16T16:43:20.000+0000'},0.4778985507246377,0.01630434782608696,2016-12-16,800.4,800.86,790.29,790.8,2443796.0
